C 128 128 128 512 512 512
S 25 14 48 594 914 596 919
S 25 14 48 596 919 599 921
S 25 14 48 596 919 600 921
S 25 14 48 600 921 603 923
S 25 14 48 594 914 593 919
S 25 14 48 594 906 595 918
S 25 14 48 594 906 585 911
S 25 14 48 585 911 580 918
S 25 14 48 594 906 586 911
S 25 14 48 586 911 582 915
S 25 14 48 597 892 588 896
S 25 14 48 588 896 581 898
S 25 14 48 581 898 579 903
S 25 14 48 588 896 583 898
S 25 14 48 597 892 592 903
S 25 14 48 592 903 586 908
S 25 14 48 586 908 586 913
S 25 14 48 586 908 586 914
S 25 14 48 586 908 582 910
S 25 14 48 592 903 584 905
S 25 14 48 584 905 580 902
S 25 14 48 584 905 579 901
S 25 14 48 579 901 576 897
S 25 14 48 592 903 595 909
S 25 14 48 592 903 592 911
S 25 14 48 592 903 595 910
S 25 14 48 597 892 597 903
S 25 14 48 597 892 588 892
S 25 14 48 597 892 593 902
S 25 14 48 606 879 593 884
S 25 14 48 593 884 582 882
S 25 14 48 582 882 575 879
S 25 14 48 575 879 573 874
S 25 14 48 582 882 578 874
S 25 14 48 582 882 578 874
S 25 14 48 593 884 591 892
S 25 14 48 591 892 591 898
S 25 14 48 591 898 589 903
S 25 14 48 589 903 588 906
S 25 14 48 593 884 591 891
S 25 14 48 593 884 586 886
S 25 14 48 593 884 582 888
S 25 14 48 582 888 575 887
S 25 14 48 627 873 632 895
S 25 14 48 632 895 646 909
S 25 14 48 632 895 627 905
S 25 14 48 627 905 628 914
S 25 14 48 627 873 619 902
S 25 14 48 644 841 655 865
S 25 14 48 655 865 655 880
S 25 14 48 655 880 658 888
S 25 14 48 658 888 658 894
S 25 14 48 658 894 660 897
S 25 14 48 660 897 661 900
S 25 14 48 655 880 656 890
S 25 14 48 656 890 658 895
S 25 14 48 658 895 662 897
S 25 14 48 662 897 662 900
S 25 14 48 662 897 664 900
S 25 14 48 658 895 662 898
S 25 14 48 658 895 657 899
S 25 14 48 656 890 651 894
S 25 14 48 651 894 650 899
S 25 14 48 651 894 651 899
S 25 14 48 651 894 650 897
S 25 14 48 655 880 664 891
S 25 14 48 664 891 671 896
S 25 14 48 671 896 673 900
S 25 14 48 673 900 673 903
S 25 14 48 673 903 675 905
S 25 14 48 671 896 676 896
S 25 14 48 671 896 676 895
S 25 14 48 671 896 676 900
S 25 14 48 664 891 671 891
S 25 14 48 671 891 675 889
S 25 14 48 675 889 677 888
S 25 14 48 677 888 678 888
S 25 14 48 675 889 677 889
S 25 14 48 677 889 679 890
S 25 14 48 677 889 678 891
S 25 14 48 664 891 672 892
S 25 14 48 655 880 655 893
S 25 14 48 655 893 652 900
S 25 14 48 652 900 648 902
S 25 14 48 648 902 648 904
S 25 14 48 652 900 650 906
S 25 14 48 650 906 648 909
S 25 14 48 655 893 655 900
S 25 14 48 655 900 658 903
S 25 14 48 655 880 659 894
S 25 14 48 659 894 666 899
S 25 14 48 666 899 668 904
S 25 14 48 668 904 669 907
S 25 14 48 666 899 666 905
S 25 14 48 666 899 671 902
S 25 14 48 655 880 650 890
S 25 14 48 655 880 650 892
S 25 14 48 655 880 648 891
S 25 14 48 655 865 670 874
S 25 14 48 670 874 680 870
S 25 14 48 680 870 686 868
S 25 14 48 686 868 686 865
S 25 14 48 680 870 684 866
S 25 14 48 684 866 686 862
S 25 14 48 670 874 677 887
S 25 14 48 677 887 686 895
S 25 14 48 670 874 680 875
S 25 14 48 670 874 681 880
S 25 14 48 681 880 681 888
S 25 14 48 655 865 670 870
S 25 14 48 670 870 681 870
S 25 14 48 681 870 687 870
S 25 14 48 687 870 691 870
S 25 14 48 681 870 688 868
S 25 14 48 688 868 692 865
S 25 14 48 670 870 683 870
S 25 14 48 683 870 694 868
S 25 14 48 694 868 702 874
S 25 14 48 694 868 703 866
S 25 14 48 670 870 674 878
S 25 14 48 655 865 655 879
S 25 14 48 655 879 655 886
S 25 14 48 655 865 661 888
S 25 14 48 644 841 626 882
S 25 14 48 626 882 634 921
S 25 14 48 626 882 599 911
S 25 14 48 599 911 600 938
S 25 14 48 599 911 580 941
S 25 14 48 626 882 600 886
S 25 14 48 644 841 650 869
S 25 14 48 650 869 657 891
S 25 14 48 650 869 647 886
S 25 14 48 644 841 626 861
S 25 14 48 626 861 608 869
S 25 14 48 608 869 599 880
S 25 14 48 599 880 595 888
S 25 14 48 599 880 594 886
S 25 14 48 644 841 637 869
S 25 14 48 635 792 627 831
S 25 14 48 627 831 642 854
S 25 14 48 642 854 642 872
S 25 14 48 627 831 608 854
S 25 14 48 608 854 588 864
S 25 14 48 608 854 606 880
S 25 14 48 627 831 597 845
S 25 14 48 597 845 588 860
S 25 14 48 588 860 585 873
S 25 14 48 597 845 570 857
S 25 14 48 570 857 556 864
S 25 14 48 597 845 573 849
S 25 14 48 573 849 559 837
S 25 14 48 597 845 585 869
S 25 14 48 597 845 582 861
S 25 14 48 597 845 585 861
S 25 14 48 627 831 638 855
S 25 14 48 638 855 651 864
S 25 14 48 627 831 634 857
S 25 14 48 627 831 611 853
S 25 14 48 635 792 638 824
S 25 14 48 638 824 646 851
S 25 14 48 635 792 597 795
S 25 14 48 597 795 567 810
S 25 14 48 567 810 542 796
S 25 14 48 542 796 531 780
S 25 14 48 531 780 516 775
S 25 14 48 516 775 508 774
S 25 14 48 508 774 504 769
S 25 14 48 542 796 523 804
S 25 14 48 523 804 510 800
S 25 14 48 510 800 507 788
S 25 14 48 542 796 541 773
S 25 14 48 541 773 539 761
S 25 14 48 539 761 542 752
S 25 14 48 567 810 555 831
S 25 14 48 555 831 549 846
S 25 14 48 549 846 536 853
S 25 14 48 536 853 534 864
S 25 14 48 549 846 546 857
S 25 14 48 555 831 555 848
S 25 14 48 555 848 551 863
S 25 14 48 567 810 544 798
S 25 14 48 597 795 586 815
S 25 14 48 635 792 614 827
S 25 14 48 614 827 618 851
S 25 14 48 618 851 628 863
S 25 14 48 628 863 630 871
S 25 14 48 614 827 585 835
S 25 14 48 635 792 625 835
S 25 14 48 676 744 708 799
S 25 14 48 708 799 760 813
S 25 14 48 760 813 798 835
S 25 14 48 798 835 819 856
S 25 14 48 760 813 797 834
S 25 14 48 797 834 805 862
S 25 14 48 708 799 751 816
S 25 14 48 751 816 780 834
S 25 14 48 780 834 799 837
S 25 14 48 799 837 810 833
S 25 14 48 810 833 819 833
S 25 14 48 819 833 825 839
S 25 14 48 825 839 827 843
S 25 14 48 827 843 829 844
S 25 14 48 827 843 827 846
S 25 14 48 825 839 826 846
S 25 14 48 825 839 825 845
S 25 14 48 825 845 822 848
S 25 14 48 822 848 822 851
S 25 14 48 825 845 822 848
S 25 14 48 825 845 828 849
S 25 14 48 828 849 829 853
S 25 14 48 819 833 824 837
S 25 14 48 824 837 828 837
S 25 14 48 824 837 827 841
S 25 14 48 827 841 826 845
S 25 14 48 819 833 826 832
S 25 14 48 819 833 824 835
S 25 14 48 824 835 827 838
S 25 14 48 819 833 823 839
S 25 14 48 810 833 815 829
S 25 14 48 815 829 820 829
S 25 14 48 815 829 819 829
S 25 14 48 819 829 822 830
S 25 14 48 822 830 824 830
S 25 14 48 819 829 822 829
S 25 14 48 822 829 825 828
S 25 14 48 815 829 818 825
S 25 14 48 818 825 819 822
S 25 14 48 810 833 820 836
S 25 14 48 810 833 819 832
S 25 14 48 819 832 825 832
S 25 14 48 810 833 817 834
S 25 14 48 799 837 809 839
S 25 14 48 809 839 817 841
S 25 14 48 817 841 822 846
S 25 14 48 822 846 825 851
S 25 14 48 825 851 825 856
S 25 14 48 809 839 815 846
S 25 14 48 815 846 821 850
S 25 14 48 821 850 826 853
S 25 14 48 809 839 812 845
S 25 14 48 812 845 815 848
S 25 14 48 812 845 811 849
S 25 14 48 809 839 814 843
S 25 14 48 799 837 810 833
S 25 14 48 799 837 809 836
S 25 14 48 780 834 804 829
S 25 14 48 804 829 824 827
S 25 14 48 824 827 836 832
S 25 14 48 824 827 837 826
S 25 14 48 837 826 842 818
S 25 14 48 837 826 842 831
S 25 14 48 842 831 847 831
S 25 14 48 847 831 850 833
S 25 14 48 824 827 834 832
S 25 14 48 804 829 816 837
S 25 14 48 816 837 827 842
S 25 14 48 827 842 828 850
S 25 14 48 828 850 824 855
S 25 14 48 824 855 820 858
S 25 14 48 820 858 816 858
S 25 14 48 816 858 814 858
S 25 14 48 828 850 826 855
S 25 14 48 827 842 837 841
S 25 14 48 816 837 825 839
S 25 14 48 816 837 823 835
S 25 14 48 804 829 816 811
S 25 14 48 804 829 822 837
S 25 14 48 822 837 825 854
S 25 14 48 780 834 804 826
S 25 14 48 804 826 817 826
S 25 14 48 817 826 824 832
S 25 14 48 824 832 832 832
S 25 14 48 824 832 824 840
S 25 14 48 824 840 827 845
S 25 14 48 817 826 824 834
S 25 14 48 780 834 803 832
S 25 14 48 803 832 815 819
S 25 14 48 815 819 820 811
S 25 14 48 815 819 818 807
S 25 14 48 803 832 821 821
S 25 14 48 821 821 833 825
S 25 14 48 833 825 844 827
S 25 14 48 844 827 851 830
S 25 14 48 851 830 857 831
S 25 14 48 833 825 841 823
S 25 14 48 803 832 816 825
S 25 14 48 816 825 822 819
S 25 14 48 803 832 813 822
S 25 14 48 813 822 825 816
S 25 14 48 780 834 796 840
S 25 14 48 796 840 809 847
S 25 14 48 780 834 798 835
S 25 14 48 751 816 791 824
S 25 14 48 791 824 820 823
S 25 14 48 820 823 843 835
S 25 14 48 843 835 862 841
S 25 14 48 862 841 878 837
S 25 14 48 878 837 888 837
S 25 14 48 888 837 893 840
S 25 14 48 878 837 883 829
S 25 14 48 820 823 839 819
S 25 14 48 839 819 852 809
S 25 14 48 791 824 825 831
S 25 14 48 825 831 847 813
S 25 14 48 825 831 843 831
S 25 14 48 751 816 779 817
S 25 14 48 779 817 799 802
S 25 14 48 751 816 783 818
S 25 14 48 783 818 804 822
S 25 14 48 804 822 816 810
S 25 14 48 804 822 815 820
S 25 14 48 783 818 803 801
S 25 14 48 751 816 768 833
S 25 14 48 708 799 750 818
S 25 14 48 750 818 759 852
S 25 14 48 759 852 758 873
S 25 14 48 758 873 760 890
S 25 14 48 760 890 753 905
S 25 14 48 760 890 755 898
S 25 14 48 758 873 750 888
S 25 14 48 750 888 737 892
S 25 14 48 750 888 751 898
S 25 14 48 758 873 759 887
S 25 14 48 759 887 768 895
S 25 14 48 768 895 770 904
S 25 14 48 759 887 769 895
S 25 14 48 769 895 773 905
S 25 14 48 759 852 780 866
S 25 14 48 780 866 787 886
S 25 14 48 708 799 706 838
S 25 14 48 706 838 692 862
S 25 14 48 692 862 693 878
S 25 14 48 693 878 683 886
S 25 14 48 683 886 674 886
S 25 14 48 693 878 701 889
S 25 14 48 692 862 677 878
S 25 14 48 677 878 670 887
S 25 14 48 670 887 667 897
S 25 14 48 670 887 663 887
S 25 14 48 692 862 696 877
S 25 14 48 692 862 692 886
S 25 14 48 706 838 689 858
S 25 14 48 706 838 724 859
S 25 14 48 708 799 711 836
S 25 14 48 711 836 734 860
S 25 14 48 734 860 740 884
S 25 14 48 711 836 730 849
S 25 14 48 730 849 744 862
S 25 14 48 711 836 729 847
S 25 14 48 729 847 731 861
S 25 14 48 731 861 731 868
S 25 14 48 731 868 731 872
S 25 14 48 729 847 734 858
S 25 14 48 734 858 740 864
S 25 14 48 711 836 722 868
S 25 14 48 711 836 699 860
S 25 14 48 708 799 694 848
S 25 14 48 694 848 718 879
S 25 14 48 718 879 729 905
S 25 14 48 729 905 741 916
S 25 14 48 718 879 748 886
S 25 14 48 694 848 668 868
S 25 14 48 708 799 708 838
S 25 14 48 708 838 706 870
S 25 14 48 706 870 696 888
S 25 14 48 708 838 725 864
S 25 14 48 725 864 747 868
S 25 14 48 676 744 631 779
S 25 14 48 631 779 580 775
S 25 14 48 580 775 551 811
S 25 14 48 631 779 634 828
S 25 14 48 634 828 643 863
S 25 14 48 631 779 596 795
S 25 14 48 596 795 574 814
S 25 14 48 631 779 600 772
S 25 14 48 600 772 579 770
S 25 14 48 600 772 580 758
S 25 14 48 676 744 681 801
S 25 14 48 681 801 706 844
S 25 14 48 706 844 746 845
S 25 14 48 746 845 781 842
S 25 14 48 681 801 660 834
S 25 14 48 660 834 646 862
S 25 14 48 681 801 706 840
S 25 14 48 706 840 721 864
S 25 14 48 721 864 725 885
S 25 14 48 725 885 728 903
S 25 14 48 681 801 707 819
S 25 14 48 707 819 717 839
S 25 14 48 717 839 709 855
S 25 14 48 709 855 696 863
S 25 14 48 707 819 726 821
S 25 14 48 676 744 619 783
S 25 14 48 676 744 656 789
S 25 14 48 676 744 621 772
S 25 14 48 695 657 746 670
S 25 14 48 746 670 777 679
S 25 14 48 777 679 791 669
S 25 14 48 791 669 802 669
S 25 14 48 802 669 811 669
S 25 14 48 811 669 815 676
S 25 14 48 815 676 815 681
S 25 14 48 811 669 815 674
S 25 14 48 815 674 816 679
S 25 14 48 816 679 816 682
S 25 14 48 816 682 816 684
S 25 14 48 816 679 816 684
S 25 14 48 815 674 819 677
S 25 14 48 811 669 817 667
S 25 14 48 811 669 818 670
S 25 14 48 811 669 816 664
S 25 14 48 816 664 820 664
S 25 14 48 802 669 811 675
S 25 14 48 811 675 811 681
S 25 14 48 811 681 808 683
S 25 14 48 808 683 808 686
S 25 14 48 808 686 809 688
S 25 14 48 811 681 812 684
S 25 14 48 812 684 814 686
S 25 14 48 814 686 814 688
S 25 14 48 814 686 817 686
S 25 14 48 814 686 814 689
S 25 14 48 811 681 811 685
S 25 14 48 811 681 815 685
S 25 14 48 815 685 817 687
S 25 14 48 811 681 810 685
S 25 14 48 811 675 820 673
S 25 14 48 820 673 825 672
S 25 14 48 820 673 827 672
S 25 14 48 827 672 831 670
S 25 14 48 811 675 818 678
S 25 14 48 818 678 820 683
S 25 14 48 820 683 822 686
S 25 14 48 820 683 824 684
S 25 14 48 818 678 822 678
S 25 14 48 822 678 826 680
S 25 14 48 822 678 825 680
S 25 14 48 818 678 822 680
S 25 14 48 811 675 817 681
S 25 14 48 817 681 821 686
S 25 14 48 802 669 807 673
S 25 14 48 807 673 811 676
S 25 14 48 802 669 811 669
S 25 14 48 811 669 817 665
S 25 14 48 802 669 810 667
S 25 14 48 802 669 806 674
S 25 14 48 802 669 806 664
S 25 14 48 791 669 793 656
S 25 14 48 793 656 793 646
S 25 14 48 793 646 787 642
S 25 14 48 787 642 787 637
S 25 14 48 787 637 787 632
S 25 14 48 787 632 784 629
S 25 14 48 787 637 786 634
S 25 14 48 787 642 785 638
S 25 14 48 785 638 786 636
S 25 14 48 793 646 796 642
S 25 14 48 796 642 800 640
S 25 14 48 800 640 803 638
S 25 14 48 793 646 787 642
S 25 14 48 787 642 783 640
S 25 14 48 783 640 781 638
S 25 14 48 783 640 780 640
S 25 14 48 787 642 781 644
S 25 14 48 781 644 778 646
S 25 14 48 778 646 776 646
S 25 14 48 776 646 775 645
S 25 14 48 775 645 775 644
S 25 14 48 793 646 798 641
S 25 14 48 798 641 801 638
S 25 14 48 801 638 804 636
S 25 14 48 793 646 796 637
S 25 14 48 796 637 801 633
S 25 14 48 793 646 797 642
S 25 14 48 793 656 799 646
S 25 14 48 791 669 795 657
S 25 14 48 795 657 793 648
S 25 14 48 793 648 788 646
S 25 14 48 795 657 793 647
S 25 14 48 793 647 793 639
S 25 14 48 793 647 790 640
S 25 14 48 795 657 794 647
S 25 14 48 794 647 793 639
S 25 14 48 794 647 792 639
S 25 14 48 795 657 801 654
S 25 14 48 801 654 804 650
S 25 14 48 804 650 806 647
S 25 14 48 806 647 808 646
S 25 14 48 804 650 807 649
S 25 14 48 791 669 798 662
S 25 14 48 798 662 806 660
S 25 14 48 806 660 812 660
S 25 14 48 798 662 801 655
S 25 14 48 801 655 801 651
S 25 14 48 801 655 807 652
S 25 14 48 791 669 802 668
S 25 14 48 802 668 811 668
S 25 14 48 811 668 818 665
S 25 14 48 818 665 824 665
S 25 14 48 811 668 818 668
S 25 14 48 802 668 809 673
S 25 14 48 809 673 815 672
S 25 14 48 791 669 804 662
S 25 14 48 804 662 816 664
S 25 14 48 816 664 823 661
S 25 14 48 791 669 802 663
S 25 14 48 791 669 805 665
S 25 14 48 805 665 812 659
S 25 14 48 791 669 803 658
S 25 14 48 777 679 793 701
S 25 14 48 793 701 793 725
S 25 14 48 793 725 799 737
S 25 14 48 799 737 809 743
S 25 14 48 809 743 815 749
S 25 14 48 799 737 806 738
S 25 14 48 793 725 800 745
S 25 14 48 800 745 803 760
S 25 14 48 793 701 808 705
S 25 14 48 808 705 820 698
S 25 14 48 793 701 796 720
S 25 14 48 796 720 800 737
S 25 14 48 793 701 816 706
S 25 14 48 777 679 793 671
S 25 14 48 793 671 808 670
S 25 14 48 793 671 803 665
S 25 14 48 777 679 788 699
S 25 14 48 777 679 794 688
S 25 14 48 746 670 765 693
S 25 14 48 765 693 764 709
S 25 14 48 764 709 758 720
S 25 14 48 758 720 756 729
S 25 14 48 756 729 760 735
S 25 14 48 760 735 764 736
S 25 14 48 764 736 768 735
S 25 14 48 768 735 771 737
S 25 14 48 771 737 772 739
S 25 14 48 771 737 773 737
S 25 14 48 771 737 773 737
S 25 14 48 773 737 775 736
S 25 14 48 760 735 765 737
S 25 14 48 765 737 768 737
S 25 14 48 768 737 770 739
S 25 14 48 770 739 772 741
S 25 14 48 770 739 772 740
S 25 14 48 768 737 770 738
S 25 14 48 768 737 770 737
S 25 14 48 765 737 766 741
S 25 14 48 766 741 767 744
S 25 14 48 767 744 770 745
S 25 14 48 766 741 769 742
S 25 14 48 769 742 771 744
S 25 14 48 760 735 760 740
S 25 14 48 756 729 750 733
S 25 14 48 750 733 746 732
S 25 14 48 750 733 744 734
S 25 14 48 756 729 749 734
S 25 14 48 756 729 756 737
S 25 14 48 756 737 756 745
S 25 14 48 756 729 754 735
S 25 14 48 758 720 758 731
S 25 14 48 758 731 760 740
S 25 14 48 760 740 757 745
S 25 14 48 757 745 753 747
S 25 14 48 753 747 751 748
S 25 14 48 751 748 751 749
S 25 14 48 753 747 753 751
S 25 14 48 753 751 753 754
S 25 14 48 757 745 753 746
S 25 14 48 753 746 750 744
S 25 14 48 750 744 750 742
S 25 14 48 760 740 764 746
S 25 14 48 764 746 770 747
S 25 14 48 760 740 763 747
S 25 14 48 763 747 761 753
S 25 14 48 758 731 763 739
S 25 14 48 758 720 755 727
S 25 14 48 755 727 754 731
S 25 14 48 754 731 754 733
S 25 14 48 754 733 756 734
S 25 14 48 754 733 755 734
S 25 14 48 754 733 754 735
S 25 14 48 754 733 754 735
S 25 14 48 754 731 755 735
S 25 14 48 755 727 756 732
S 25 14 48 755 727 751 728
S 25 14 48 751 728 747 728
S 25 14 48 747 728 744 727
S 25 14 48 751 728 748 731
S 25 14 48 755 727 755 732
S 25 14 48 755 732 752 735
S 25 14 48 755 732 758 736
S 25 14 48 758 720 756 730
S 25 14 48 756 730 757 735
S 25 14 48 757 735 756 738
S 25 14 48 756 730 751 738
S 25 14 48 756 730 747 733
S 25 14 48 756 730 752 738
S 25 14 48 758 720 752 724
S 25 14 48 752 724 748 725
S 25 14 48 752 724 751 730
S 25 14 48 758 720 762 730
S 25 14 48 762 730 767 736
S 25 14 48 764 709 772 717
S 25 14 48 772 717 780 723
S 25 14 48 780 723 780 730
S 25 14 48 780 730 784 734
S 25 14 48 784 734 785 737
S 25 14 48 785 737 786 739
S 25 14 48 786 739 787 739
S 25 14 48 787 739 788 740
S 25 14 48 787 739 788 738
S 25 14 48 786 739 786 740
S 25 14 48 786 740 787 741
S 25 14 48 786 740 787 741
S 25 14 48 787 741 788 742
S 25 14 48 786 740 786 741
S 25 14 48 786 741 786 742
S 25 14 48 785 737 787 740
S 25 14 48 785 737 786 740
S 25 14 48 784 734 784 738
S 25 14 48 784 738 785 740
S 25 14 48 785 740 785 741
S 25 14 48 784 738 785 741
S 25 14 48 784 738 787 739
S 25 14 48 787 739 789 739
S 25 14 48 784 734 787 737
S 25 14 48 787 737 787 740
S 25 14 48 787 740 789 742
S 25 14 48 784 734 784 737
S 25 14 48 784 737 784 739
S 25 14 48 780 730 781 734
S 25 14 48 781 734 781 737
S 25 14 48 780 730 784 736
S 25 14 48 784 736 783 741
S 25 14 48 780 730 782 736
S 25 14 48 780 723 787 726
S 25 14 48 787 726 789 731
S 25 14 48 789 731 788 735
S 25 14 48 787 726 794 724
S 25 14 48 787 726 793 726
S 25 14 48 793 726 797 725
S 25 14 48 797 725 800 725
S 25 14 48 797 725 799 726
S 25 14 48 787 726 792 724
S 25 14 48 792 724 795 725
S 25 14 48 780 723 787 724
S 25 14 48 772 717 772 723
S 25 14 48 772 723 775 726
S 25 14 48 772 723 771 727
S 25 14 48 772 717 777 725
S 25 14 48 772 717 775 726
S 25 14 48 775 726 778 732
S 25 14 48 772 717 773 726
S 25 14 48 764 709 758 719
S 25 14 48 758 719 754 724
S 25 14 48 754 724 753 728
S 25 14 48 753 728 752 730
S 25 14 48 752 730 751 731
S 25 14 48 753 728 751 732
S 25 14 48 751 732 748 734
S 25 14 48 748 734 746 735
S 25 14 48 746 735 745 737
S 25 14 48 745 737 744 738
S 25 14 48 754 724 750 724
S 25 14 48 750 724 747 721
S 25 14 48 750 724 747 723
S 25 14 48 754 724 750 725
S 25 14 48 750 725 747 723
S 25 14 48 750 725 747 726
S 25 14 48 754 724 754 729
S 25 14 48 754 724 754 728
S 25 14 48 754 728 754 731
S 25 14 48 758 719 762 728
S 25 14 48 762 728 768 731
S 25 14 48 768 731 772 731
S 25 14 48 762 728 768 729
S 25 14 48 758 719 756 726
S 25 14 48 756 726 751 728
S 25 14 48 751 728 749 731
S 25 14 48 756 726 754 731
S 25 14 48 756 726 756 730
S 25 14 48 756 730 753 732
S 25 14 48 758 719 750 722
S 25 14 48 764 709 770 721
S 25 14 48 764 709 765 723
S 25 14 48 765 723 760 729
S 25 14 48 760 729 755 735
S 25 14 48 764 709 761 720
S 25 14 48 765 693 777 712
S 25 14 48 777 712 778 726
S 25 14 48 778 726 771 735
S 25 14 48 771 735 767 742
S 25 14 48 767 742 763 744
S 25 14 48 763 744 761 745
S 25 14 48 761 745 761 746
S 25 14 48 761 745 759 744
S 25 14 48 759 744 758 744
S 25 14 48 758 744 757 744
S 25 14 48 757 744 756 744
S 25 14 48 758 744 757 744
S 25 14 48 759 744 759 743
S 25 14 48 759 743 758 742
S 25 14 48 759 744 758 743
S 25 14 48 758 743 758 742
S 25 14 48 758 742 757 742
S 25 14 48 758 743 757 742
S 25 14 48 758 743 757 743
S 25 14 48 759 744 758 744
S 25 14 48 761 745 760 746
S 25 14 48 760 746 760 747
S 25 14 48 760 746 759 747
S 25 14 48 759 747 758 747
S 25 14 48 760 746 759 747
S 25 14 48 761 745 761 746
S 25 14 48 761 746 761 747
S 25 14 48 761 745 760 745
S 25 14 48 763 744 761 746
S 25 14 48 763 744 762 747
S 25 14 48 762 747 761 749
S 25 14 48 762 747 764 750
S 25 14 48 764 750 766 752
S 25 14 48 762 747 762 749
S 25 14 48 763 744 760 743
S 25 14 48 763 744 762 747
S 25 14 48 767 742 762 742
S 25 14 48 771 735 768 744
S 25 14 48 768 744 764 750
S 25 14 48 764 750 764 756
S 25 14 48 764 756 763 760
S 25 14 48 763 760 764 763
S 25 14 48 764 750 761 754
S 25 14 48 761 754 756 754
S 25 14 48 761 754 757 755
S 25 14 48 757 755 754 758
S 25 14 48 754 758 754 760
S 25 14 48 764 750 759 751
S 25 14 48 768 744 764 748
S 25 14 48 764 748 760 749
S 25 14 48 760 749 756 748
S 25 14 48 760 749 759 751
S 25 14 48 760 749 757 752
S 25 14 48 764 748 760 749
S 25 14 48 771 735 767 741
S 25 14 48 767 741 763 745
S 25 14 48 763 745 763 748
S 25 14 48 763 745 764 750
S 25 14 48 764 750 766 753
S 25 14 48 766 753 767 756
S 25 14 48 763 745 763 749
S 25 14 48 767 741 764 744
S 25 14 48 764 744 761 747
S 25 14 48 764 744 760 744
S 25 14 48 767 741 766 747
S 25 14 48 767 741 763 743
S 25 14 48 763 743 760 744
S 25 14 48 767 741 766 745
S 25 14 48 767 741 765 746
S 25 14 48 771 735 765 744
S 25 14 48 765 744 760 748
S 25 14 48 760 748 759 753
S 25 14 48 765 744 766 749
S 25 14 48 766 749 770 753
S 25 14 48 770 753 774 753
S 25 14 48 766 749 766 753
S 25 14 48 771 735 773 744
S 25 14 48 778 726 774 733
S 25 14 48 774 733 771 739
S 25 14 48 771 739 772 744
S 25 14 48 772 744 772 747
S 25 14 48 772 747 773 749
S 25 14 48 773 749 775 749
S 25 14 48 773 749 772 750
S 25 14 48 772 747 772 749
S 25 14 48 772 749 772 751
S 25 14 48 772 749 771 749
S 25 14 48 772 747 771 749
S 25 14 48 771 739 772 743
S 25 14 48 772 743 771 747
S 25 14 48 771 747 769 748
S 25 14 48 771 739 772 744
S 25 14 48 772 744 771 749
S 25 14 48 771 749 766 751
S 25 14 48 771 749 772 754
S 25 14 48 771 739 770 744
S 25 14 48 770 744 770 747
S 25 14 48 771 739 773 745
S 25 14 48 774 733 767 734
S 25 14 48 778 726 771 735
S 25 14 48 771 735 771 744
S 25 14 48 771 735 762 736
S 25 14 48 762 736 758 731
S 25 14 48 758 731 753 730
S 25 14 48 753 730 750 731
